message_id,text,category,urgency_level,provenance,urgency_label_source
1316,"Requesting ration kits for East Ward, when will help arrive",Food,Low,synthetic,keyword_tier_heuristic
1317,"Fire spreading fast near Green Valley, my whole family on fire",Fire,Critical,synthetic,keyword_tier_heuristic
1318,"Need an ambulance at Harbor District, the shopkeeper rising water fast",Medical,High,synthetic,keyword_tier_heuristic
1319,"No clean water available at Kings Cross for two days, feeling unwell",Water,Medium,synthetic,keyword_tier_heuristic
1320,"Drinking water contaminated at North Bridge, smoke everywhere",Water,High,synthetic,keyword_tier_heuristic
1321,"Communication tower near Rosewood Lane is down, elderly stuck",Infrastructure,High,synthetic,keyword_tier_heuristic
1322,"No food distribution has reached Millbrook yet, feeling unwell",Food,Medium,synthetic,keyword_tier_heuristic
1323,"Families at Station Road have run out of food, general inquiry",Food,Low,synthetic,keyword_tier_heuristic
1324,"Building injured at Harbor District, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
1325,"Drinking water contaminated at Hilltop Nagar, non-urgent request same location as before",Water,Low,synthetic,keyword_tier_heuristic
1326,"Need an ambulance at Station Road, my neighbor feeling unwell",Medical,Medium,synthetic,keyword_tier_heuristic
1327,"Someone collapsed at Hilltop Nagar, power has been out, need doctor urgently",Medical,Medium,synthetic,keyword_tier_heuristic
1328,"Communication tower near Sector 12 is down, power has been out",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1329,"Homes destroyed near Millbrook, families need shelter, smoke everywhere same location as before",Shelter,High,synthetic,keyword_tier_heuristic
1330,"Need water tanker sent to Rosewood Lane, requesting information",Water,Low,synthetic,keyword_tier_heuristic
1331,"Water supply cut off at Rosewood Lane, feeling unwell, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1332,"Homes destroyed near Central Market, families need shelter, water rising slowly same location as before",Shelter,Medium,synthetic,keyword_tier_heuristic
1333,"an unknown man is road partially blocked near Whitefield, please send medical help",Medical,Medium,synthetic,keyword_tier_heuristic
1334,"Requesting tents and shelter material at Harbor District, unconscious",Shelter,Critical,synthetic,keyword_tier_heuristic
1335,"Water supply cut off at Harbor District, not breathing, many households affected",Water,Critical,synthetic,keyword_tier_heuristic
1336,"Random test message, please ignore, sent from Central Market same location as before",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1337,"Random test message, please ignore, sent from Millbrook",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1338,"Requesting ration kits for Sunrise Township, roof caving in",Food,High,synthetic,keyword_tier_heuristic
1339,"the shopkeeper is trapped near Hilltop Nagar, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
1340,"River overflowing near Palm Grove, when will help arrive, send rescue team",Flood/Rescue,Low,synthetic,keyword_tier_heuristic
1341,"Fire spreading fast near Marina Road, my neighbor low on supplies",Fire,Medium,synthetic,keyword_tier_heuristic
1342,"Random test message, please ignore, sent from Marina Road",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1343,"Random test message, please ignore, sent from Sunrise Township same location as before",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1344,"Power lines down at Marina Road, low on supplies",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1345,"Fire spreading fast near Rosewood Lane, a child minor leak",Fire,Low,synthetic,keyword_tier_heuristic
1346,"Homes destroyed near Millbrook, families need shelter, requesting information",Shelter,Low,synthetic,keyword_tier_heuristic
1347,"Fire reported at Millbrook, unconscious, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
1348,"Need an ambulance at Millbrook, an elderly woman collapsed",Medical,Critical,synthetic,keyword_tier_heuristic
1349,"Bridge near Riverside Colony is damaged, needs help soon, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1350,"Requesting tents and shelter material at Hilltop Nagar, power has been out",Shelter,Medium,synthetic,keyword_tier_heuristic
1351,"Need an ambulance at Sector 12, my sister low on supplies",Medical,Medium,synthetic,keyword_tier_heuristic
1352,"Displaced families waiting outside Whitefield, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
1353,"Communication tower near Harbor District is down, minor injury same location as before",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1354,"Fire reported at Kings Cross, water rising slowly, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
1355,"No food distribution has reached Lakeview Apartments yet, trapped",Food,Critical,synthetic,keyword_tier_heuristic
1356,"Bridge near East Ward is damaged, stranded, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1357,"Temporary shelter overcrowded at Harbor District, minor injury",Shelter,Medium,synthetic,keyword_tier_heuristic
1358,Just wanted to say thank you to the volunteers at Millbrook,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1359,"Need water tanker sent to Old Town, non-urgent request",Water,Low,synthetic,keyword_tier_heuristic
1360,"Random test message, please ignore, sent from Millbrook",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1361,"Flooding at Sunrise Township, my sister rising water fast, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1362,"Families at Rosewood Lane have run out of food, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1363,Is there a helpline number for general questions about Sunrise Township?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1364,"We are trapped by flood water near Fairview Estate, feeling unwell",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1365,Medical emergency at Green Valley - my neighbor not breathing,Medical,Critical,synthetic,keyword_tier_heuristic
1366,Is there a helpline number for general questions about Lakeview Apartments?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1367,"Fire spreading fast near Station Road, my neighbor trapped",Fire,Critical,synthetic,keyword_tier_heuristic
1368,"Temporary shelter overcrowded at North Bridge, water rising slowly same location as before",Shelter,Medium,synthetic,keyword_tier_heuristic
1369,"Flooding at Green Valley, my neighbor low on supplies, need boat rescue",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1370,"my neighbor is minor injury near Fairview Estate, please send medical help",Medical,Medium,synthetic,keyword_tier_heuristic
1371,"Families at Green Valley have run out of food, requesting information",Food,Low,synthetic,keyword_tier_heuristic
1372,"Homes destroyed near North Bridge, families need shelter, just checking in",Shelter,Low,synthetic,keyword_tier_heuristic
1373,"Fire reported at Riverside Colony, feeling unwell, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
1374,Just wanted to say thank you to the volunteers at Millbrook,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1375,"Requesting ration kits for Millbrook, when will help arrive same location as before",Food,Low,synthetic,keyword_tier_heuristic
1376,"No food distribution has reached Rosewood Lane yet, trapped",Food,Critical,synthetic,keyword_tier_heuristic
1377,"Sharing an update, everything seems calm near Rosewood Lane today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1378,"Families at Hilltop Nagar have run out of food, non-urgent request",Food,Low,synthetic,keyword_tier_heuristic
1379,"Sharing an update, everything seems calm near Hilltop Nagar today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1380,"Main road to Rosewood Lane blocked by debris, minor injury",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1381,"Displaced families waiting outside Old Town, cardiac arrest",Shelter,Critical,synthetic,keyword_tier_heuristic
1382,"Random test message, please ignore, sent from East Ward",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1383,"Communication tower near Fairview Estate is down, feeling unwell",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1384,Is there a helpline number for general questions about Rosewood Lane?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1385,"No clean water available at Fairview Estate for two days, power has been out",Water,Medium,synthetic,keyword_tier_heuristic
1386,"Need an ambulance at Millbrook, my whole family unconscious",Medical,Critical,synthetic,keyword_tier_heuristic
1387,"Need water tanker sent to Green Valley, elderly stuck",Water,High,synthetic,keyword_tier_heuristic
1388,"Homes destroyed near Old Town, families need shelter, feeling unwell",Shelter,Medium,synthetic,keyword_tier_heuristic
1389,"Drinking water contaminated at Palm Grove, unconscious",Water,Critical,synthetic,keyword_tier_heuristic
1390,Is there a helpline number for general questions about Green Valley?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1391,"No clean water available at Lakeview Apartments for two days, roof caving in",Water,High,synthetic,keyword_tier_heuristic
1392,"Need water tanker sent to Kings Cross, non-urgent request",Water,Low,synthetic,keyword_tier_heuristic
1393,"Need an ambulance at Kings Cross, my whole family rising water fast",Medical,High,synthetic,keyword_tier_heuristic
1394,"Random test message, please ignore, sent from Green Valley",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1395,"Fire spreading fast near Old Town, a child buried under rubble",Fire,Critical,synthetic,keyword_tier_heuristic
1396,"Homes destroyed near Riverside Colony, families need shelter, severe pain",Shelter,High,synthetic,keyword_tier_heuristic
1397,"Power lines down at Riverside Colony, bleeding heavily",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1398,Just wanted to say thank you to the volunteers at Rosewood Lane,Other/Irrelevant,Critical,synthetic,keyword_tier_heuristic
1399,"Need an ambulance at Green Valley, a group of people elderly stuck",Medical,High,synthetic,keyword_tier_heuristic
1400,"Building cardiac arrest at Kings Cross, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1401,"Flooding at Sunrise Township, my neighbor needs help soon, need boat rescue same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1402,"Temporary shelter overcrowded at Green Valley, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
1403,"Need an ambulance at Station Road, my sister water rising slowly",Medical,Medium,synthetic,keyword_tier_heuristic
1404,"Need an ambulance at Whitefield, my father general inquiry",Medical,Low,synthetic,keyword_tier_heuristic
1405,"Fire spreading fast near East Ward, my sister severe pain",Fire,High,synthetic,keyword_tier_heuristic
1406,Is there a helpline number for general questions about Hilltop Nagar? same location as before,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1407,"We are trapped by flood water near Old Town, rising water fast",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1408,"Flooding at Whitefield, my father water rising slowly, need boat rescue same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1409,"Temporary shelter overcrowded at East Ward, stranded",Shelter,High,synthetic,keyword_tier_heuristic
1410,Is there a helpline number for general questions about East Ward?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1411,"Someone collapsed at Lakeview Apartments, small crack in wall, need doctor urgently",Medical,Low,synthetic,keyword_tier_heuristic
1412,"Temporary shelter overcrowded at Koramangala, stranded",Shelter,High,synthetic,keyword_tier_heuristic
1413,Just wanted to say thank you to the volunteers at North Bridge,Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1414,"Homes destroyed near Lakeview Apartments, families need shelter, stranded",Shelter,High,synthetic,keyword_tier_heuristic
1415,"Building buried under rubble at Sector 12, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1416,"Water levels collapsed at Koramangala, families are stranded",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1417,"Communication tower near Fairview Estate is down, gas leak",Infrastructure,High,synthetic,keyword_tier_heuristic
1418,"Drinking water contaminated at Old Town, power has been out",Water,Medium,synthetic,keyword_tier_heuristic
1419,"Random test message, please ignore, sent from Green Valley",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1420,"No clean water available at Riverside Colony for two days, trapped",Water,Critical,synthetic,keyword_tier_heuristic
1421,"Sharing an update, everything seems calm near Central Market today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1422,"Requesting ration kits for Whitefield, needs help soon",Food,Medium,synthetic,keyword_tier_heuristic
1423,"Flooding at Station Road, a child trapped, need boat rescue",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1424,Is there a helpline number for general questions about Millbrook?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1425,"We are trapped by flood water near Sunrise Township, severe pain",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1426,"Power lines down at Palm Grove, injured",Infrastructure,High,synthetic,keyword_tier_heuristic
1427,Medical emergency at Green Valley - a child cardiac arrest,Medical,Critical,synthetic,keyword_tier_heuristic
1428,"Building drowning at Central Market, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1429,"Requesting ration kits for Palm Grove, low on supplies",Food,Medium,synthetic,keyword_tier_heuristic
1430,Is there a helpline number for general questions about East Ward? same location as before,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1431,"Sharing an update, everything seems calm near Harbor District today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1432,"Kitchen fire at Old Town, smoke everywhere, please respond",Fire,High,synthetic,keyword_tier_heuristic
1433,"Drinking water contaminated at Sunrise Township, low on supplies",Water,Medium,synthetic,keyword_tier_heuristic
1434,"Building needs help soon at North Bridge, smoke visible for miles",Fire,Medium,synthetic,keyword_tier_heuristic
1435,"Sharing an update, everything seems calm near Marina Road today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1436,"Requesting tents and shelter material at Millbrook, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
1437,"Someone collapsed at Millbrook, not breathing, need doctor urgently",Medical,Critical,synthetic,keyword_tier_heuristic
1438,"River overflowing near Millbrook, needs help soon, send rescue team same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1439,"Fire spreading fast near Whitefield, the shopkeeper cannot move",Fire,Critical,synthetic,keyword_tier_heuristic
1440,"Drinking water contaminated at Sunrise Township, elderly stuck",Water,High,synthetic,keyword_tier_heuristic
1441,Just wanted to say thank you to the volunteers at East Ward,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1442,"Need food supplies delivered to Kings Cross, stranded",Food,High,synthetic,keyword_tier_heuristic
1443,"Bridge near Koramangala is damaged, gas leak, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1444,"Fire spreading fast near Millbrook, my neighbor power has been out",Fire,Medium,synthetic,keyword_tier_heuristic
1445,"Communication tower near Whitefield is down, minor leak",Infrastructure,Low,synthetic,keyword_tier_heuristic
1446,"Someone collapsed at Green Valley, severe pain, need doctor urgently",Medical,High,synthetic,keyword_tier_heuristic
1447,"Displaced families waiting outside Sector 12, trapped",Shelter,Critical,synthetic,keyword_tier_heuristic
1448,"Power lines down at Sector 12, water rising slowly",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1449,"Families at Station Road have run out of food, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
1450,"my sister is not breathing near Central Market, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
1451,"No food distribution has reached Koramangala yet, smoke everywhere",Food,High,synthetic,keyword_tier_heuristic
1452,"Drinking water contaminated at Palm Grove, minor leak",Water,Low,synthetic,keyword_tier_heuristic
1453,Medical emergency at Kings Cross - an elderly woman minor injury,Medical,Medium,synthetic,keyword_tier_heuristic
1454,"Need water tanker sent to East Ward, water rising slowly",Water,Medium,synthetic,keyword_tier_heuristic
1455,"Water levels injured at Sunrise Township, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1456,"Flooding at Lakeview Apartments, my neighbor stranded, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1457,Just wanted to say thank you to the volunteers at East Ward,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1458,"Building unconscious at Whitefield, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1459,"Need an ambulance at East Ward, my whole family buried under rubble",Medical,Critical,synthetic,keyword_tier_heuristic
1460,"Communication tower near Lakeview Apartments is down, severe pain",Infrastructure,High,synthetic,keyword_tier_heuristic
1461,"We are trapped by flood water near Rosewood Lane, power has been out",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1462,"Water supply cut off at Kings Cross, low on supplies, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1463,"Water levels smoke everywhere at Palm Grove, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1464,Just wanted to say thank you to the volunteers at Old Town,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1465,"Water levels collapsed at Central Market, families are stranded same location as before",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1466,Is there a helpline number for general questions about Marina Road?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1467,"Temporary shelter overcrowded at Riverside Colony, requesting information",Shelter,Low,synthetic,keyword_tier_heuristic
1468,Just wanted to say thank you to the volunteers at Harbor District,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1469,"Water levels small crack in wall at Station Road, families are stranded",Flood/Rescue,Low,synthetic,keyword_tier_heuristic
1470,Just wanted to say thank you to the volunteers at Old Town,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1471,"Water supply cut off at Kings Cross, trapped, many households affected",Water,Critical,synthetic,keyword_tier_heuristic
1472,"Flooding at North Bridge, my neighbor roof caving in, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1473,"Need food supplies delivered to Millbrook, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
1474,"Need an ambulance at Old Town, a child collapsed",Medical,Critical,synthetic,keyword_tier_heuristic
1475,"Need an ambulance at Old Town, the shopkeeper gas leak",Medical,High,synthetic,keyword_tier_heuristic
1476,"Requesting ration kits for East Ward, minor injury",Food,Medium,synthetic,keyword_tier_heuristic
1477,"Water levels feeling unwell at Hilltop Nagar, families are stranded same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1478,"Water supply cut off at Old Town, feeling unwell, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1479,"Sharing an update, everything seems calm near North Bridge today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1480,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1481,"Random test message, please ignore, sent from East Ward",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1482,"Bridge near Sunrise Township is damaged, requesting information, road unsafe",Infrastructure,Low,synthetic,keyword_tier_heuristic
1483,Just wanted to say thank you to the volunteers at Whitefield,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1484,"Kitchen fire at Millbrook, collapsed, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1485,"Homes destroyed near Fairview Estate, families need shelter, needs help soon",Shelter,Medium,synthetic,keyword_tier_heuristic
1486,"Communication tower near Harbor District is down, minor injury",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1487,"Bridge near Sector 12 is damaged, power has been out, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1488,"Requesting ration kits for Old Town, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
1489,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1490,"Main road to Koramangala blocked by debris, requesting information",Infrastructure,Low,synthetic,keyword_tier_heuristic
1491,Just wanted to say thank you to the volunteers at Sector 12,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1492,"Water levels buried under rubble at East Ward, families are stranded",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1493,"Need food supplies delivered to Fairview Estate, power has been out",Food,Medium,synthetic,keyword_tier_heuristic
1494,Is there a helpline number for general questions about Station Road?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1495,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1496,"Need food supplies delivered to Whitefield, injured",Food,High,synthetic,keyword_tier_heuristic
1497,"Bridge near Central Market is damaged, cannot move, road unsafe",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1498,"Bridge near North Bridge is damaged, roof caving in, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1499,"Drinking water contaminated at Koramangala, water rising slowly",Water,Medium,synthetic,keyword_tier_heuristic
1500,"Need food supplies delivered to Kings Cross, gas leak",Food,High,synthetic,keyword_tier_heuristic
1501,"Families at Rosewood Lane have run out of food, minor leak",Food,Low,synthetic,keyword_tier_heuristic
1502,"Power lines down at Old Town, water rising slowly",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1503,Is there a helpline number for general questions about Riverside Colony?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1504,Is there a helpline number for general questions about Harbor District?,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1505,"Bridge near Palm Grove is damaged, small crack in wall, road unsafe",Infrastructure,Low,synthetic,keyword_tier_heuristic
1506,"River overflowing near Palm Grove, road partially blocked, send rescue team same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1507,"Power lines down at Palm Grove, feeling unwell",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1508,"Random test message, please ignore, sent from Koramangala",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1509,"Power lines down at Palm Grove, rising water fast",Infrastructure,High,synthetic,keyword_tier_heuristic
1510,"Bridge near Marina Road is damaged, needs help soon, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1511,"Water levels low on supplies at Lakeview Apartments, families are stranded same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1512,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1513,"Families at Fairview Estate have run out of food, general inquiry",Food,Low,synthetic,keyword_tier_heuristic
1514,"No food distribution has reached Sunrise Township yet, general inquiry",Food,Low,synthetic,keyword_tier_heuristic
1515,"Displaced families waiting outside Sunrise Township, child missing",Shelter,High,synthetic,keyword_tier_heuristic
1516,"Fire spreading fast near Hilltop Nagar, the shopkeeper drowning",Fire,Critical,synthetic,keyword_tier_heuristic
1517,"Requesting ration kits for Millbrook, injured",Food,High,synthetic,keyword_tier_heuristic
1518,"Fire spreading fast near Fairview Estate, an elderly woman injured",Fire,High,synthetic,keyword_tier_heuristic
1519,"Homes destroyed near Central Market, families need shelter, buried under rubble",Shelter,Critical,synthetic,keyword_tier_heuristic
1520,"Bridge near Old Town is damaged, road partially blocked, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1521,"Temporary shelter overcrowded at North Bridge, power has been out",Shelter,Medium,synthetic,keyword_tier_heuristic
1522,"Fire reported at Old Town, bleeding heavily, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
1523,"Requesting tents and shelter material at Harbor District, severe pain",Shelter,High,synthetic,keyword_tier_heuristic
1524,"Fire reported at Kings Cross, injured, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
1525,"Displaced families waiting outside Riverside Colony, minor leak",Shelter,Low,synthetic,keyword_tier_heuristic
1526,"Families at Station Road have run out of food, cannot move",Food,Critical,synthetic,keyword_tier_heuristic
1527,Is there a helpline number for general questions about Marina Road?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1528,"Random test message, please ignore, sent from Sunrise Township",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1529,"Building severe pain at Kings Cross, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
1530,"Need an ambulance at Lakeview Apartments, an unknown man needs help soon",Medical,Medium,synthetic,keyword_tier_heuristic
1531,"Homes destroyed near Lakeview Apartments, families need shelter, not breathing",Shelter,Critical,synthetic,keyword_tier_heuristic
1532,"Fire reported at Marina Road, cannot move, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
1533,"Main road to Hilltop Nagar blocked by debris, minor injury",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1534,"Families at Palm Grove have run out of food, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
1535,"No clean water available at Central Market for two days, gas leak",Water,High,synthetic,keyword_tier_heuristic
1536,"Random test message, please ignore, sent from Central Market",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1537,"Need water tanker sent to Marina Road, buried under rubble",Water,Critical,synthetic,keyword_tier_heuristic
1538,"Temporary shelter overcrowded at North Bridge, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
1539,"River overflowing near Palm Grove, collapsed, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1540,"Flooding at Sunrise Township, the shopkeeper cannot move, need boat rescue",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1541,"Requesting ration kits for Whitefield, child missing",Food,High,synthetic,keyword_tier_heuristic
1542,"No clean water available at Marina Road for two days, low on supplies",Water,Medium,synthetic,keyword_tier_heuristic
1543,"Flooding at Sector 12, my whole family child missing, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1544,"No food distribution has reached Harbor District yet, roof caving in",Food,High,synthetic,keyword_tier_heuristic
1545,"Random test message, please ignore, sent from Millbrook",Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1546,"Power lines down at East Ward, feeling unwell",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1547,"Displaced families waiting outside Lakeview Apartments, non-urgent request",Shelter,Low,synthetic,keyword_tier_heuristic
1548,"Requesting ration kits for Old Town, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1549,Is there a helpline number for general questions about Central Market?,Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1550,"Requesting ration kits for Fairview Estate, when will help arrive",Food,Low,synthetic,keyword_tier_heuristic
1551,"No clean water available at Sector 12 for two days, low on supplies",Water,Medium,synthetic,keyword_tier_heuristic
1552,"Need food supplies delivered to Riverside Colony, elderly stuck",Food,High,synthetic,keyword_tier_heuristic
1553,"Families at Old Town have run out of food, when will help arrive",Food,Low,synthetic,keyword_tier_heuristic
1554,"Need an ambulance at Fairview Estate, my whole family collapsed",Medical,Critical,synthetic,keyword_tier_heuristic
1555,"No clean water available at Hilltop Nagar for two days, not breathing",Water,Critical,synthetic,keyword_tier_heuristic
1556,"Fire reported at Fairview Estate, child missing, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
1557,"Building low on supplies at Sector 12, smoke visible for miles",Fire,Medium,synthetic,keyword_tier_heuristic
1558,"Homes destroyed near North Bridge, families need shelter, minor injury",Shelter,Medium,synthetic,keyword_tier_heuristic
1559,"Temporary shelter overcrowded at Lakeview Apartments, feeling unwell",Shelter,Medium,synthetic,keyword_tier_heuristic
1560,"Water supply cut off at Fairview Estate, power has been out, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1561,"No food distribution has reached Central Market yet, minor injury",Food,Medium,synthetic,keyword_tier_heuristic
1562,"River overflowing near Green Valley, roof caving in, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1563,"Someone collapsed at Millbrook, severe pain, need doctor urgently",Medical,High,synthetic,keyword_tier_heuristic
1564,"Homes destroyed near Sunrise Township, families need shelter, minor leak",Shelter,Low,synthetic,keyword_tier_heuristic
1565,"Someone collapsed at Lakeview Apartments, on fire, need doctor urgently",Medical,Critical,synthetic,keyword_tier_heuristic
1566,"Homes destroyed near Central Market, families need shelter, on fire",Shelter,Critical,synthetic,keyword_tier_heuristic
1567,"We are trapped by flood water near Fairview Estate, rising water fast",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1568,"Sharing an update, everything seems calm near Station Road today",Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1569,"Flooding at Millbrook, the shopkeeper power has been out, need boat rescue",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1570,"River overflowing near Old Town, collapsed, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1571,"Fire reported at Old Town, roof caving in, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
1572,"River overflowing near Riverside Colony, cannot move, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1573,"Building needs help soon at Central Market, smoke visible for miles",Fire,Medium,synthetic,keyword_tier_heuristic
1574,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
